"y","d","h","sap.mm.day"
2007,265,18,3.10567764
2007,265,19,1.38542496
2007,265,20,0.826190256
2007,265,21,0.560759604
2007,265,22,0.404710548
2007,265,23,0.294112188
2007,265,24,0.21067566
2007,266,1,0.216435
2007,266,2,0.166926048
2007,266,3,0.127360452
2007,266,4,0.089024028
2007,266,5,0.056637852
2007,266,6,0.038317296
2007,266,7,0.018867432
2007,266,8,0.037487112
2007,266,9,1.287957684
2007,266,10,4.336919832
2007,266,11,6.405404568
2007,266,12,7.114907052
2007,266,13,7.20689172
2007,266,14,7.163339856
2007,266,15,6.765756528
2007,266,16,6.149603028
2007,266,17,4.983471792
2007,266,18,3.258813756
2007,266,19,1.89711012
2007,266,20,1.135990956
2007,266,21,0.725717664
2007,266,22,0.480153228
2007,266,23,0.320330832
2007,266,24,0.198584952
2007,267,1,0.2077119
2007,267,2,0.127115856
2007,267,3,0.059485056
2007,267,4,0.023287452
2007,267,5,0.021406932
2007,267,6,0.035854008
2007,267,7,0.05178672
2007,267,8,0.071300004
2007,267,9,0.621673212
2007,267,10,3.404761836
2007,267,11,5.567699544
2007,267,12,6.757395036
2007,267,13,7.222773288
2007,267,14,7.287914592
2007,267,15,7.0757499
2007,267,16,6.506053032
2007,267,17,5.62809186
2007,267,18,3.997646388
2007,267,19,2.289387
2007,267,20,1.487550312
2007,267,21,1.047848892
2007,267,22,0.760648428
2007,267,23,0.557050596
2007,267,24,0.402144768
2007,268,1,0.25690236
2007,268,2,0.179518704
2007,268,3,0.124311516
2007,268,4,0.085831176
2007,268,5,0.050473812
2007,268,6,0.030510132
2007,268,7,0.01678512
2007,268,8,0.0246459
2007,268,9,0.654909072
2007,268,10,3.295530744
2007,268,11,5.243497128
2007,268,12,6.25933692
2007,268,13,7.20349938
2007,268,14,7.458443616
2007,268,15,7.233343752
2007,268,16,6.511570944
2007,268,17,5.708931312
2007,268,18,3.952374828
2007,268,19,2.332165248
2007,268,20,1.497844476
2007,268,21,1.05467916
2007,268,22,0.785388444
2007,268,23,0.60699462
2007,268,24,0.482417892
2007,269,1,0.194482056
2007,269,2,0.142035456
2007,269,3,0.103590516
2007,269,4,0.069119664
2007,269,5,0.046037592
2007,269,6,0.029251212
2007,269,7,0.018977628
2007,269,8,0.018728568
2007,269,9,0.1214133
2007,269,10,1.907203452
2007,269,11,4.492329996
2007,269,12,6.015187668
2007,269,13,6.632492628
2007,269,14,6.485290956
2007,269,15,6.519978492
2007,269,16,5.97356814
2007,269,17,4.87184148
2007,269,18,3.118712592
2007,269,19,1.7888646
2007,269,20,1.137912948
2007,269,21,0.818782476
2007,269,22,0.635119668
2007,269,23,0.51470262
2007,269,24,0.416563992
2007,270,1,0.194752848
2007,270,2,0.13589706
2007,270,3,0.096136932
2007,270,4,0.071445612
2007,270,5,0.051114804
2007,270,6,0.034899792
2007,270,7,0.028523772
2007,270,8,0.033431256
2007,270,9,0.191055564
2007,270,10,0.416066952
2007,270,11,0.958443036
2007,270,12,1.992785832
2007,270,13,1.301803356
2007,270,14,1.396976664
2007,270,15,3.643760172
2007,270,16,4.37576214
2007,270,17,3.38051532
2007,270,18,1.504311804
2007,270,19,0.772890996
2007,270,20,0.465694344
2007,270,21,0.29823378
2007,270,22,0.1968156
2007,270,23,0.118512744
2007,270,24,0.067929924
2007,271,1,0.141090432
2007,271,2,0.110812908
2007,271,3,0.08662164
2007,271,4,0.06786894
2007,271,5,0.055640604
2007,271,6,0.04023198
2007,271,7,0.024824376
2007,271,8,0.02494212
2007,271,9,0.143027316
2007,271,10,2.269751436
2007,271,11,4.76533188
2007,271,12,5.943993216
2007,271,13,6.018933432
2007,271,14,5.870627784
2007,271,15,5.662740216
2007,271,16,4.963010748
2007,271,17,4.301113728
2007,271,18,2.942723316
2007,271,19,1.834424112
2007,271,20,1.145851008
2007,271,21,0.727740372
2007,271,22,0.454857084
2007,271,23,0.346809408
2007,271,24,0.329553084
2007,272,1,0.146918892
2007,272,2,0.048444528
2007,272,3,0.027076776
2007,272,4,0.057828096
2007,272,5,0.056063304
2007,272,6,0.074295384
2007,272,7,0.151429992
2007,272,8,0.90907488
2007,272,9,2.599607472
2007,272,10,3.807000696
2007,272,11,4.964969592
2007,272,12,5.637315204
2007,272,13,6.032412648
2007,272,14,5.951492628
2007,272,15,5.668361868
2007,272,16,5.166581664
2007,272,17,4.339058796
2007,272,18,3.043920084
2007,272,19,1.753897308
2007,272,20,1.074112272
2007,272,21,0.703119336
2007,272,22,0.470038308
2007,272,23,0.294134184
2007,272,24,0.16761954
2007,273,1,0.307894404
2007,273,2,0.217499436
2007,273,3,0.1458075
2007,273,4,0.08705154
2007,273,5,0.044572464
2007,273,6,0.024250116
2007,273,7,0.025873092
2007,273,8,0.094590048
2007,273,9,1.844954232
2007,273,10,3.704772756
2007,273,11,5.055049896
2007,273,12,6.079288224
2007,273,13,6.669056472
2007,273,14,6.745167648
2007,273,15,6.485229564
2007,273,16,5.968627632
2007,273,17,5.018299968
2007,273,18,3.58699068
2007,273,19,2.334347544
2007,273,20,1.695731532
2007,273,21,1.30025808
2007,273,22,1.034584632
2007,273,23,0.864824052
2007,273,24,0.727532724
2007,274,1,0.307278396
2007,274,2,0.19973052
2007,274,3,0.131423052
2007,274,4,0.077778204
2007,274,5,0.035438496
2007,274,6,0.019153488
2007,274,7,0.017459412
2007,274,8,0.44123484
2007,274,9,2.4172011
2007,274,10,3.865687764
2007,274,11,5.077255224
2007,274,12,5.959778976
2007,274,13,6.02717022
2007,274,14,6.07405038
2007,274,15,5.518669644
2007,274,16,5.04382308
2007,274,17,3.990424956
2007,274,18,2.650407492
2007,274,19,1.641915696
2007,274,20,1.148915208
2007,274,21,0.854778084
2007,274,22,0.641473404
2007,274,23,0.493989288
2007,274,24,0.385787952
2007,275,1,0.184613808
2007,275,2,0.13572342
2007,275,3,0.089441556
2007,275,4,0.062608068
2007,275,5,0.051034512
2007,275,6,0.198945576
2007,275,7,0.12195768
2007,275,8,0.064728696
2007,275,9,0.725471352
2007,275,10,2.644065144
2007,275,11,4.293956376
2007,275,12,4.864953504
2007,275,13,5.28465846
2007,275,14,5.12864778
2007,275,15,5.134661532
2007,275,16,4.616918244
2007,275,17,3.724538652
2007,275,18,2.443632228
2007,275,19,1.42554396
2007,275,20,0.891449784
2007,275,21,0.611743032
2007,275,22,0.431883612
2007,275,23,0.308113956
2007,275,24,0.227079564
2007,276,1,0.13734546
2007,276,2,0.10529706
2007,276,3,0.078972864
2007,276,4,0.056121036
2007,276,5,0.046449516
2007,276,6,0.049663932
2007,276,7,0.047369364
2007,276,8,0.063517236
2007,276,9,0.667477584
2007,276,10,2.046168372
2007,276,11,3.661042728
2007,276,12,4.553444616
2007,276,13,5.39059992
2007,276,14,5.111034168
2007,276,15,4.925516244
2007,276,16,4.114172712
2007,276,17,3.557377872
2007,276,18,2.167554792
2007,276,19,1.291195908
2007,276,20,0.816893964
2007,276,21,0.533165436
2007,276,22,0.367903644
2007,276,23,0.246471576
2007,276,24,0.160717992
2007,277,1,0.204702672
2007,277,2,0.126460788
2007,277,3,0.07699896
2007,277,4,0.07395066
2007,277,5,0.040297236
2007,277,6,0.022173444
2007,277,7,0.01584732
2007,277,8,0.020646468
2007,277,9,0.252940452
2007,277,10,2.29031664
2007,277,11,3.818088288
2007,277,12,4.420844124
2007,277,13,5.483034756
2007,277,14,5.298712596
2007,277,15,5.121742212
2007,277,16,4.938546924
2007,277,17,4.098355212
2007,277,18,2.649251664
2007,277,19,1.557998172
2007,277,20,1.050739752
2007,277,21,0.777174948
2007,277,22,0.592888296
2007,277,23,0.466007508
2007,277,24,0.354246036
2007,278,1,0.184185924
2007,278,2,0.127597308
2007,278,3,0.081953988
2007,278,4,0.050766828
2007,278,5,0.026585976
2007,278,6,0.015056904
2007,278,7,0.022732728
2007,278,8,0.035177868
2007,278,9,0.171002676
2007,278,10,1.899554052
2007,278,11,3.81931068
2007,278,12,4.451598912
2007,278,13,5.07900648
2007,278,14,5.19135348
2007,278,15,4.718827968
2007,278,16,4.055149752
2007,278,17,3.227293548
2007,278,18,1.932889632
2007,278,19,1.262110068
2007,278,20,0.888669048
2007,278,21,0.653899608
2007,278,22,0.478188576
2007,278,23,0.3577947
2007,278,24,0.2829657
2007,279,1,0.146711544
2007,279,2,0.096290112
2007,279,3,0.062686728
2007,279,4,0.040446936
2007,279,5,0.018173604
2007,279,6,0.025381692
2007,279,7,0.02905692
2007,279,8,0.09043842
2007,279,9,0.5123313
2007,279,10,1.497010512
2007,279,11,2.025496224
2007,279,12,3.397295304
2007,279,13,4.553779212
2007,279,14,5.167494732
2007,279,15,4.742980332
2007,279,16,4.419888792
2007,279,17,3.124577256
2007,279,18,1.92953202
2007,279,19,1.252700484
2007,279,20,0.83837142
2007,279,21,0.56648298
2007,279,22,0.375685008
2007,279,23,0.22963722
2007,279,24,0.133681008
2007,280,1,0.299455296
2007,280,2,0.222457572
2007,280,3,0.158915724
2007,280,4,0.11049576
2007,280,5,0.07116864
2007,280,6,0.037945284
2007,280,7,0.0173733
2007,280,8,0.030126552
2007,280,9,0.839248572
2007,280,10,2.69356188
2007,280,11,4.018251144
2007,280,12,5.081504484
2007,280,13,5.556110136
2007,280,14,4.935615468
2007,280,15,5.414516712
2007,280,16,5.101312728
2007,280,17,4.14773478
2007,280,18,2.907385332
2007,280,19,1.919519352
2007,280,20,1.410607668
2007,280,21,1.090045524
2007,280,22,0.867895896
2007,280,23,0.705299484
2007,280,24,0.571772208
2007,281,1,0.283579824
2007,281,2,0.206786832
2007,281,3,0.141546228
2007,281,4,0.093774108
2007,281,5,0.057051228
2007,281,6,0.030047124
2007,281,7,0.0159453
2007,281,8,0.008245656
2007,281,9,0.701046744
2007,281,10,2.512276488
2007,281,11,3.658913532
2007,281,12,4.576253556
2007,281,13,5.12502594
2007,281,14,5.147133168
2007,281,15,4.981276584
2007,281,16,4.602228684
2007,281,17,3.791634972
2007,281,18,2.512051368
2007,281,19,1.65764472
2007,281,20,1.216436604
2007,281,21,0.91110048
2007,281,22,0.69785328
2007,281,23,0.535067112
2007,281,24,0.421982736
2007,282,1,0.2808981
2007,282,2,0.218398548
2007,282,3,0.170332716
2007,282,4,0.126482424
2007,282,5,0.087117312
2007,282,6,0.047142456
2007,282,7,0.017783664
2007,282,8,0.010565388
2007,282,9,0.774080616
2007,282,10,2.581711428
2007,282,11,3.704719308
2007,282,12,4.491751212
2007,282,13,4.845985944
2007,282,14,4.96982028
2007,282,15,4.85129976
2007,282,16,4.499399484
2007,282,17,3.75193878
2007,282,18,2.551046784
2007,282,19,1.75113264
2007,282,20,1.299987348
2007,282,21,0.99762948
2007,282,22,0.811864332
2007,282,23,0.649233396
2007,282,24,0.518771412
2007,283,1,0.344545272
2007,283,2,0.275756328
2007,283,3,0.235585896
2007,283,4,0.199443312
2007,283,5,0.137736444
2007,283,6,0.07549608
2007,283,7,0.029622252
2007,283,8,0.027144036
2007,283,9,0.221244072
2007,283,10,0.379766016
2007,283,11,0.674584668
2007,283,12,2.449695792
2007,283,13,3.863167488
2007,283,14,3.505036356
2007,283,15,3.96468366
2007,283,16,3.743056872
2007,283,17,2.9991216
2007,283,18,1.933114176
2007,283,19,1.234044612
2007,283,20,0.81993318
2007,283,21,0.560029968
2007,283,22,0.38896146
2007,283,23,0.272709852
2007,283,24,0.176601792
2007,284,1,0.256255008
2007,284,2,0.196224264
2007,284,3,0.148254072
2007,284,4,0.121390452
2007,284,5,0.101510328
2007,284,6,0.070968756
2007,284,7,0.037721964
2007,284,8,0.128541552
2007,284,9,0.977372436
2007,284,10,2.212353384
2007,284,11,3.057639924
2007,284,12,3.799445136
2007,284,13,4.236844284
2007,284,14,4.374294288
2007,284,15,4.267178016
2007,284,16,3.858094464
2007,284,17,3.108014052
2007,284,18,2.189697864
2007,284,19,1.438952292
2007,284,20,1.002401904
2007,284,21,0.735860664
2007,284,22,0.561129708
2007,284,23,0.41897988
2007,284,24,0.29381508
2007,285,1,0.466235388
2007,285,2,0.349422108
2007,285,3,0.258015864
2007,285,4,0.170515272
2007,285,5,0.107999544
2007,285,6,0.050126304
2007,285,7,0.013307076
2007,285,8,0.145256748
2007,285,9,0.971430096
2007,285,10,2.253805716
2007,285,11,3.382079148
2007,285,12,4.392084504
2007,285,13,5.16196452
2007,285,14,5.331962796
2007,285,15,5.19425538
2007,285,16,4.832709096
2007,285,17,4.163734608
2007,285,18,3.17005356
2007,285,19,2.368683612
2007,285,20,1.863509508
2007,285,21,1.516804248
2007,285,22,1.236972216
2007,285,23,1.009393572
2007,285,24,0.82877664
2007,286,1,0.384269364
2007,286,2,0.3429579
2007,286,3,0.257708364
2007,286,4,0.178816896
2007,286,5,0.10706028
2007,286,6,0.045294096
2007,286,7,0.015220224
2007,286,8,0.086365716
2007,286,9,0.851010888
2007,286,10,2.163152136
2007,286,11,3.44009004
2007,286,12,4.335340416
2007,286,13,4.954705668
2007,286,14,5.054706888
2007,286,15,4.877343516
2007,286,16,4.472815536
2007,286,17,3.753527616
2007,286,18,2.743851684
2007,286,19,1.981797456
2007,286,20,1.517772792
2007,286,21,1.181657028
2007,286,22,0.92594196
2007,286,23,0.709471908
2007,286,24,0.534275232
2007,287,1,0.483948564
2007,287,2,0.356471928
2007,287,3,0.264996
2007,287,4,0.18572652
2007,287,5,0.112630572
2007,287,6,0.055911468
2007,287,7,0.02165076
2007,287,8,0.035605044
2007,287,9,0.75999072
2007,287,10,2.141803104
2007,287,11,3.438208896
2007,287,12,4.393013148
2007,287,13,5.070008652
2007,287,14,5.178320076
2007,287,15,5.004547452
2007,287,16,4.599544236
2007,287,17,3.920375316
2007,287,18,2.957332644
2007,287,19,2.271692796
2007,287,20,1.870821444
2007,287,21,1.587045972
2007,287,22,1.355241516
2007,287,23,1.153484676
2007,287,24,0.979777644
2007,288,1,0.654734796
2007,288,2,0.50741208
2007,288,3,0.37346172
2007,288,4,0.261744432
2007,288,5,0.175952952
2007,288,6,0.10003644
2007,288,7,0.044026704
2007,288,8,0.007811532
2007,288,9,0.503569308
2007,288,10,2.144093484
2007,288,11,3.283683744
2007,288,12,3.994603848
2007,288,13,4.51314762
2007,288,14,4.618248024
2007,288,15,4.489487796
2007,288,16,4.102057524
2007,288,17,3.40148946
2007,288,18,2.472500208
2007,288,19,1.857667896
2007,288,20,1.465542228
2007,288,21,1.195833132
2007,288,22,0.959681376
2007,288,23,0.751230144
2007,288,24,0.585054264
2007,289,1,0.55064634
2007,289,2,0.4153371
2007,289,3,0.293855172
2007,289,4,0.213494616
2007,289,5,0.151347528
2007,289,6,0.087119964
2007,289,7,0.039135336
2007,289,8,0.011161428
2007,289,9,0.215896044
2007,289,10,1.777046412
2007,289,11,3.040349712
2007,289,12,3.775578444
2007,289,13,4.19161392
2007,289,14,4.127721288
2007,289,15,3.794992812
2007,289,16,3.268871976
2007,289,17,2.637568848
2007,289,18,2.06220348
2007,289,19,1.638447288
2007,289,20,1.352467104
2007,289,21,1.148718252
2007,289,22,0.991295244
2007,289,23,0.863701776
2007,289,24,0.7461177
2007,290,1,0.368205852
2007,290,2,0.306191568
2007,290,3,0.247993884
2007,290,4,0.177363396
2007,290,5,0.121349496
2007,290,6,0.071320536
2007,290,7,0.033378948
2007,290,8,0.008435484
2007,290,9,0.209294352
2007,290,10,1.745306016
2007,290,11,2.937339288
2007,290,12,3.37273404
2007,290,13,3.6932937
2007,290,14,4.018530132
2007,290,15,4.298677572
2007,290,16,3.652689504
2007,290,17,2.770265004
2007,290,18,1.947661404
2007,290,19,1.44270606
2007,290,20,1.128299304
2007,290,21,0.882145932
2007,290,22,0.69406824
2007,290,23,0.550986468
2007,290,24,0.431949324
2007,291,1,0.255395856
2007,291,2,0.180582012
2007,291,3,0.12479286
2007,291,4,0.082059912
2007,291,5,0.052584312
2007,291,6,0.028025952
2007,291,7,0.020726844
2007,291,8,0.027298584
2007,291,9,0.158524272
2007,291,10,1.074167868
2007,291,11,2.484340548
2007,291,12,3.705905484
2007,291,13,3.872273724
2007,291,14,2.123132724
2007,291,15,2.416022052
2007,291,16,3.0442119
2007,291,17,2.269875888
2007,291,18,1.41264102
2007,291,19,0.959931432
2007,291,20,0.702996816
2007,291,21,0.514695252
2007,291,22,0.38321334
2007,291,23,0.281147784
2007,291,24,0.222452508
2007,292,1,0.123637668
2007,292,2,0.091181604
2007,292,3,0.07090326
2007,292,4,0.051959952
2007,292,5,0.03466968
2007,292,6,0.025773384
2007,292,7,0.022513692
2007,292,8,0.019343808
2007,292,9,0.18582234
2007,292,10,1.28774766
2007,292,11,2.4816207
2007,292,12,3.316703148
2007,292,13,4.121921736
2007,292,14,3.705193824
2007,292,15,2.1749826
2007,292,16,2.097595572
2007,292,17,2.010835716
2007,292,18,1.275415428
2007,292,19,0.72616452
2007,292,20,0.480914004
2007,292,21,0.33148512
2007,292,22,0.22947114
2007,292,23,0.147706956
2007,292,24,0.09388776
2007,293,1,0.449989092
2007,293,2,0.398519196
2007,293,3,0.34977228
2007,293,4,0.325682088
2007,293,5,0.299777916
2007,293,6,0.268938252
2007,293,7,0.227011548
2007,293,8,0.241702152
2007,293,9,0.72382146
2007,293,10,2.394773376
2007,293,11,4.017572952
2007,293,12,4.855640772
2007,293,13,5.227311336
2007,293,14,5.223304908
2007,293,15,4.87928784
2007,293,16,4.447038756
2007,293,17,3.719262552
2007,293,18,2.332198092
2007,293,19,1.271945988
2007,293,20,0.77093718
2007,293,21,0.462767076
2007,293,22,0.260272692
2007,293,23,0.129777648
2007,293,24,0.047269884
2007,294,1,0.351572592
2007,294,2,0.256302684
2007,294,3,0.193160376
2007,294,4,0.14454384
2007,294,5,0.086423916
2007,294,6,0.061461216
2007,294,7,0.028496748
2007,294,8,0.021241212
2007,294,9,0.415291272
2007,294,10,2.536027308
2007,294,11,4.59975846
2007,294,12,5.890567812
2007,294,13,6.306420264
2007,294,14,6.673086036
2007,294,15,6.859173216
2007,294,16,6.34996674
2007,294,17,5.155720332
2007,294,18,3.633700344
2007,294,19,2.794540176
2007,294,20,2.305640136
2007,294,21,1.989473016
2007,294,22,1.76764434
2007,294,23,1.592357436
2007,294,24,1.466148624
2007,295,1,0.243332748
2007,295,2,0.155557224
2007,295,3,0.099148188
2007,295,4,0.058202616
2007,295,5,0.038221176
2007,295,6,0.022830936
2007,295,7,0.013108752
2007,295,8,0.029448
2007,295,9,0.686030256
2007,295,10,2.646392652
2007,295,11,3.791616516
2007,295,12,4.641472596
2007,295,13,4.514100696
2007,295,14,4.743482484
2007,295,15,4.344919644
2007,295,16,3.72741306
2007,295,17,3.17964744
2007,295,18,2.0655066
2007,295,19,1.279706196
2007,295,20,0.886426176
2007,295,21,0.6695973
2007,295,22,0.53707116
2007,295,23,0.449012256
2007,295,24,0.345068772
2007,296,1,0.252511248
2007,296,2,0.175454208
2007,296,3,0.114804048
2007,296,4,0.09574284
2007,296,5,0.055561452
2007,296,6,0.022777056
2007,296,7,0.02210004
2007,296,8,0.0562809
2007,296,9,0.194317752
2007,296,10,1.31925948
2007,296,11,3.314495388
2007,296,12,4.338139092
2007,296,13,5.110291344
2007,296,14,5.232800664
2007,296,15,4.931971332
2007,296,16,4.21110192
2007,296,17,3.368930004
2007,296,18,2.15302548
2007,296,19,1.45322358
2007,296,20,1.073228292
2007,296,21,0.853931808
2007,296,22,0.713655864
2007,296,23,0.603140592
2007,296,24,0.519216756
2007,297,1,0.314217804
2007,297,2,0.269732376
2007,297,3,0.223167264
2007,297,4,0.19586352
2007,297,5,0.184482372
2007,297,6,0.167143836
2007,297,7,0.155209848
2007,297,8,0.193664652
2007,297,9,0.782471736
2007,297,10,2.171126364
2007,297,11,2.340073572
2007,297,12,2.466501636
2007,297,13,4.241896032
2007,297,14,4.383889512
2007,297,15,3.897893664
2007,297,16,3.182621592
2007,297,17,2.192326284
2007,297,18,1.22700852
2007,297,19,0.704370552
